G0,G30,G60,G90,G120,Property
5.5,7.7,5.4,5.1,4.6,Max_Point
4.3,3.8,3.1000000000000005,2.9,2.1,Min_Point
4.7314285714285695,5.957142857142857,4.262857142857143,3.9371428571428573,3.7314285714285713,AVG_Point
0.06329795918367347,0.7258775510204083,0.434334693877551,0.20404897959183668,0.3507265306122449,Variance
0.25159085671715786,0.8519844781569722,0.6590407376464303,0.45171780969078107,0.5922216904270265,Standar_Deviation
