G0,G30,G60,G90,G120
-1.2568641646712444,-0.08884522604037491,0.15083731630910388,0.13619081744082662,0.4008415257956771
-0.98035404844357,-0.18452470023770165,0.3770932907727594,-0.03159626964627319,0.006403219261911839
-2.362904629581936,-0.9499604938163114,-0.30167463261820776,0.05229727389727709,0.006403219261911839
-0.98035404844357,0.006834248156951001,0.0,0.387871448071476,-0.19081593400497124
-0.98035404844357,-0.8542810196189847,0.0,0.5556585351585758,-0.6838638171721785
-1.2568641646712444,0.38955214494625634,-0.6787679233909671,0.22008436098437692,-0.2894255106384132
-1.5333742808989164,-0.37588364863235346,0.45251194892731095,-0.7866381615382212,0.20362237252879406
-0.98035404844357,0.006834248156951001,0.22625597446365547,-0.03159626964627319,-0.6838638171721785
-0.98035404844357,0.006834248156951001,0.3016746326182071,0.05229727389727709,-1.0783021237059447
-1.5333742808989164,-0.8542810196189847,-0.07541865815455227,-0.19938335673337226,-0.2894255106384132
-1.2568641646712444,1.154987938524866,0.45251194892731095,0.13619081744082662,-1.571350006873152
-1.2568641646712444,-0.8542810196189847,-0.22625597446365547,0.387871448071476,-0.19081593400497124
-1.8098843971265908,0.38955214494625634,0.6033492652364149,-0.19938335673337226,-0.5852542405387374
-1.8098843971265908,-0.4715631228296802,0.8296052397000703,0.387871448071476,-0.9796925470725028
-1.5333742808989164,0.38955214494625634,0.15083731630910388,-0.8705317050817716,-1.3741308536062689
-2.362904629581936,-1.8110757615922473,0.3016746326182071,1.6462746012247236,0.6966702556960014
-1.5333742808989164,-1.3326783906056159,0.3016746326182071,1.1429133399634248,0.4008415257956771
-1.2568641646712444,0.10251372235427776,-0.30167463261820776,-0.19938335673337226,0.20362237252879406
-0.98035404844357,1.250667412722192,-0.8296052397000709,-0.3671704438204721,-0.3880350872718543
-1.2568641646712444,0.8679495159328876,-0.4525119489273116,0.8912327093327754,-0.6838638171721785
-1.5333742808989164,0.2938726707489296,-0.3770932907727594,0.387871448071476,0.6966702556960014
-1.5333742808989164,0.10251372235427776,0.5279306070818632,0.13619081744082662,0.006403219261911839
-0.98035404844357,0.2938726707489296,0.07541865815455161,-1.0383187921688706,-1.0783021237059447
-1.8098843971265908,-0.5672425970270061,0.22625597446365547,1.1429133399634248,-0.3880350872718543
-2.0863945133542625,0.580911093340909,0.3016746326182071,0.387871448071476,-0.19081593400497124
-2.639414745809609,-0.5672425970270061,-0.8296052397000709,0.387871448071476,0.4008415257956771
-2.639414745809609,-0.37588364863235346,0.0,0.4717649916150263,0.4994511024291191
-1.8098843971265908,0.10251372235427776,0.22625597446365547,0.22008436098437692,-0.5852542405387374
-1.2568641646712444,-0.6629220712243329,0.45251194892731095,0.387871448071476,-0.4866446639052954
-1.5333742808989164,0.2938726707489296,1.3575358467819336,-0.8705317050817716,-0.6838638171721785
-1.8098843971265908,0.2938726707489296,-0.6033492652364149,-0.03159626964627319,-1.0783021237059447
-2.362904629581936,0.006834248156951001,0.15083731630910388,-0.03159626964627319,-0.3880350872718543
-1.8098843971265908,-0.5672425970270061,-0.7541865815455188,-0.5349575309075719,-0.09220635737153014
