G0,G30,G60,G90,G120,Property
5.5,7.199999999999998,8.700000000000001,8.300000000000002,7.7,Max Point
4.900000000000001,4.800000000000001,3.5000000000000004,3.4000000000000004,3.799999999999999,Min Point
5.15925925925926,6.461111111111113,6.168518518518518,5.73888888888889,5.683333333333333,AVG Point
0.024636488340192032,0.2434876543209878,1.157342249657065,1.380895061728396,0.854351851851852,Variance
0.1569601488919784,0.4934446821285926,1.0757984242677923,1.1751149142651522,0.9243115556195606,Standar Deviation
