G0,G30,G60,G90,G120,Property
4.900000000000001,8.2,7.300000000000003,7.599999999999997,6.400000000000002,Max Point
4.7,7.000000000000001,4.4,3.3000000000000003,3.7,Min Point
4.804,7.587999999999999,5.924000000000002,5.496,5.144,AVG Point
0.00518400000000006,0.0786559999999999,0.5410240000000007,1.2515839999999985,0.5864640000000005,Variance
0.07200000000000041,0.2804567702873295,0.7355433365886749,1.1187421508104531,0.7658093757587462,Standar Deviation
