G0,G30,G60,G90,G120,Property
5.3,8.900000000000002,8.800000000000002,8.300000000000002,7.5,Max Point
4.999999999999999,7.8,5.100000000000001,4.599999999999998,4.1,Min Point
5.127999999999999,8.396,6.956000000000002,6.315999999999999,6.164,AVG Point
0.00601600000000004,0.09638399999999984,1.1704640000000008,0.9437440000000001,0.7703039999999999,Variance
0.07756287771866152,0.3104577265909158,1.0818798454541987,0.9714648732712883,0.8776696417217584,Standar Deviation
