G0,G30,G60,G90,G120,Property
4.999999999999999,8.800000000000002,8.800000000000002,8.100000000000003,7.3999999999999995,Max Point
4.6,7.699999999999999,6.3,4.599999999999998,4.6,Min Point
4.835714285714286,8.310714285714287,7.785714285714289,6.5,6.067857142857143,AVG Point
0.012295918367346963,0.08452806122448935,0.4169387755102041,0.728571428571429,0.5564668367346937,Variance
0.11088696211614314,0.2907370998419179,0.6457079645708299,0.8535639569308378,0.7459670480220246,Standar Deviation
