G0,G30,G60,G90,G120,Property
4.7,8.100000000000001,7.000000000000001,7.1000000000000005,6.400000000000002,Max Point
4.2,6.3,4.6,3.4000000000000004,2.7999999999999994,Min Point
4.4875,7.154166666666668,5.8708333333333345,5.179166666666666,4.804166666666666,AVG Point
0.017760416666666678,0.208315972222222,0.4178993055555556,0.8008159722222224,0.6312326388888895,Variance
0.133268213264329,0.4564164460470525,0.646451317235533,0.8948832170860187,0.7945015033899492,Standar Deviation
