G0,G30,G60,G90,G120
-0.427333815988,-0.184524700238,1.13127987232,-0.36717044382,0.400841525796
0.402196532695,-1.23699891641,1.13127987232,0.387871448071,0.203622372529
0.125686416467,1.53770583531,0.0754186581546,1.39459397059,0.499451102429
1.50823699761,1.05930846433,0.527930607082,-0.36717044382,0.302231949162
0.402196532695,-0.0888452260404,-0.301674632618,0.387871448071,0.992498985596
0.402196532695,0.772270041736,0.8296052397,0.0522972738973,0.499451102429
-0.703843932216,0.485231619144,1.28211718863,1.14291333996,1.48554686876
-0.150823699761,-0.662922071224,0.150837316309,1.81406168831,1.2883277155
1.78474711383,-0.184524700238,1.05586121416,0.0522972738973,0.00640321926191
-0.150823699761,-1.6197168132,-0.0754186581546,1.47848751414,1.8799851753
0.402196532695,-1.14131944221,0.527930607082,0.639552078702,0.00640321926191
1.23172688138,1.25066741272,1.35753584678,1.47848751414,1.48554686876
-0.150823699761,1.34634688692,0.452511948927,0.220084360984,-0.388035087272
0.125686416467,0.580911093341,1.50837316309,1.22680688351,-0.190815934005
-0.427333815988,-0.184524700238,1.20669853047,1.05901979642,0.00640321926191
0.678706648922,-0.47156312283,0.226255974464,1.39459397059,-1.07830212371
1.50823699761,1.53770583531,1.6592104794,2.23352940603,0.893889408963
1.23172688138,-0.184524700238,0.452511948927,0.555658535159,0.992498985596
0.125686416467,-0.0888452260404,0.754186581546,0.471764991615,0.400841525796
1.23172688138,1.25066741272,-1.05586121416,-0.702744617995,0.203622372529
0.402196532695,0.772270041736,1.13127987232,1.31070042705,0.203622372529
0.678706648922,-0.0888452260404,-0.150837316309,0.639552078702,0.893889408963
-0.150823699761,0.96362899013,0.301674632618,0.723445622246,0.598060679063
0.402196532695,0.867949515933,0.226255974464,0.639552078702,0.302231949162
-1.25686416467,0.485231619144,0.0754186581546,1.31070042705,1.48554686876
1.50823699761,-0.0888452260404,1.88546645386,1.64627460122,2.27442348183
0.402196532695,1.53770583531,1.35753584678,2.06574231894,1.68276602203
0.402196532695,0.102513722354,-0.150837316309,1.22680688351,1.68276602203
1.50823699761,0.676590567538,0.226255974464,-0.199383356733,1.78137559866
0.125686416467,0.867949515933,-1.20669853047,0.471764991615,0.203622372529
0.125686416467,-0.47156312283,0.150837316309,-0.0315962696463,0.893889408963
0.95521676515,0.00683424815695,0.150837316309,0.555658535159,1.18971813886
0.125686416467,1.25066741272,1.73462913755,0.471764991615,0.203622372529
1.78474711383,0.485231619144,0.678767923391,1.64627460122,-0.0922063573715
1.23172688138,-1.14131944221,-0.377093290773,0.387871448071,0.598060679063
0.95521676515,-0.375883648632,-0.0754186581546,-0.36717044382,0.499451102429
1.50823699761,-0.375883648632,0.678767923391,0.303977904528,0.499451102429
1.23172688138,0.580911093341,0.0754186581546,-0.0315962696463,0.400841525796
1.78474711383,-0.184524700238,0.150837316309,-0.702744617995,0.00640321926191
1.50823699761,1.25066741272,1.05586121416,0.471764991615,0.203622372529
0.125686416467,1.44202636112,0.905023897855,0.387871448071,0.893889408963
1.50823699761,1.05930846433,0.377093290773,1.31070042705,-0.190815934005
1.23172688138,0.867949515933,0.8296052397,0.555658535159,1.38693729213
1.23172688138,-0.662922071224,0.377093290773,0.136190817441,1.2883277155
0.125686416467,0.00683424815695,0.754186581546,0.639552078702,0.302231949162
0.402196532695,-0.184524700238,1.28211718863,0.975126252876,0.400841525796
0.402196532695,0.293872670749,1.6592104794,-0.451063987364,1.2883277155
1.23172688138,0.772270041736,0.452511948927,0.639552078702,-0.0922063573715
0.125686416467,1.34634688692,1.28211718863,0.220084360984,0.992498985596
-1.5333742809,0.867949515933,0.980442556009,2.06574231894,0.203622372529
0.402196532695,0.676590567538,-0.603349265236,1.05901979642,0.992498985596
0.95521676515,1.9204237321,0.8296052397,1.31070042705,0.302231949162
-0.980354048444,1.44202636112,-0.0754186581546,-0.11548981319,-0.289425510638
0.402196532695,1.44202636112,0.905023897855,0.136190817441,0.105012795895
0.125686416467,0.867949515933,-0.0754186581546,0.387871448071,-0.782473393806
