G0,G30,G60,G90,G120
-1.80988439713,-1.23699891641,-0.678767923391,-1.45778650989,-1.27552127697
0.125686416467,0.580911093341,-0.905023897855,-1.79336068406,-3.24771280964
0.95521676515,-0.567242597027,-1.13127987232,-1.12221233571,0.203622372529
-0.150823699761,-1.71539628739,-1.05586121416,0.136190817441,1.2883277155
0.95521676515,0.00683424815695,-0.678767923391,-0.451063987364,-0.0922063573715
0.125686416467,-0.0888452260404,0.0,-0.11548981319,-1.07830212371
-0.427333815988,-0.280204174435,-0.603349265236,0.136190817441,0.893889408963
0.125686416467,-1.23699891641,-0.603349265236,-0.0315962696463,1.48554686876
0.402196532695,-0.47156312283,-1.05586121416,-1.54168005343,-0.782473393806
-1.25686416467,-0.0888452260404,0.150837316309,0.136190817441,0.400841525796
-2.91592486204,0.389552144946,-0.377093290773,-1.62557359697,-1.37413085361
0.402196532695,-0.375883648632,-1.28211718863,0.639552078702,0.00640321926191
0.402196532695,-0.758601545422,-1.35753584678,-1.54168005343,-1.47274043024
1.50823699761,0.102513722354,-0.452511948927,-1.20610587926,0.00640321926191
-0.427333815988,-1.14131944221,0.678767923391,-0.0315962696463,-0.190815934005
-0.980354048444,-0.567242597027,0.8296052397,-0.199383356733,0.00640321926191
-0.150823699761,-0.184524700238,0.8296052397,-0.451063987364,-0.289425510638
0.125686416467,-0.47156312283,0.150837316309,-1.12221233571,-0.979692547073
0.95521676515,0.772270041736,-0.377093290773,-1.20610587926,-1.37413085361
-0.427333815988,0.389552144946,-0.754186581546,-0.36717044382,-0.486644663905
-0.980354048444,-0.184524700238,0.377093290773,-0.0315962696463,0.00640321926191
1.78474711383,0.772270041736,-1.35753584678,-0.786638161538,-0.486644663905
-0.427333815988,-1.6197168132,0.377093290773,0.303977904528,0.105012795895
0.125686416467,0.867949515933,-0.0754186581546,-0.702744617995,-0.289425510638
-1.80988439713,-1.4283578648,-1.13127987232,-0.870531705082,-0.388035087272
-0.150823699761,-1.04563996801,-0.8296052397,-0.870531705082,-0.388035087272
-0.427333815988,-1.4283578648,-0.226255974464,-0.283276900277,-0.585254240539
-2.36290462958,-0.949960493816,-0.301674632618,0.0522972738973,0.00640321926191
-0.980354048444,0.00683424815695,0.0,0.387871448071,-0.190815934005
0.95521676515,0.00683424815695,0.0,-0.870531705082,-0.585254240539
-0.980354048444,-1.14131944221,-1.13127987232,-1.62557359697,-1.96578831341
-0.427333815988,0.580911093341,-0.603349265236,-0.870531705082,0.105012795895
0.402196532695,-2.86354997776,-2.33797840279,-1.54168005343,-1.66995958351
-0.980354048444,-0.854281019619,0.0,0.555658535159,-0.683863817172
-0.150823699761,-0.567242597027,-0.678767923391,-1.12221233571,-0.190815934005
-0.427333815988,0.00683424815695,-1.20669853047,-1.20610587926,-0.190815934005
-0.150823699761,-0.47156312283,-2.33797840279,-1.12221233571,-1.17691170034
