G0,G30,G60,G90,G120,Property
5.4,8.9,8.8,7.3,7.2,Max Point
4.0,6.599999999999999,6.1,3.4999999999999996,3.9,Min Point
4.798275862068966,8.082758620689656,7.393103448275863,5.901724137931034,5.7362068965517246,AVG Point
0.08120392390011891,0.31211652794292516,0.45857312722948873,0.44913495838287765,0.5029994054696789,Variance
0.2849630219872728,0.5586739012545021,0.6771802767575918,0.6701753191388635,0.7092245099188824,Standar Deviation
