G0,G30,G60,G90,G120
0.7619047619047619,0.47058823529411775,0.288135593220339,0.24137931034482762,0.625
0.7619047619047619,0.588235294117647,0.38983050847457623,0.3793103448275862,0.5714285714285714
0.6190476190476191,0.5686274509803921,0.5423728813559323,0.44827586206896564,0.3928571428571428
0.8571428571428572,0.607843137254902,0.44067796610169485,0.22413793103448287,0.5892857142857144
0.6190476190476191,0.4901960784313726,0.576271186440678,0.24137931034482762,0.4107142857142858
0.7619047619047619,0.7450980392156861,0.4576271186440678,0.22413793103448287,0.3392857142857143
0.5238095238095237,0.6666666666666667,0.3728813559322034,0.39655172413793116,0.5000000000000001
0.9047619047619051,0.7450980392156861,0.23728813559322037,0.31034482758620696,0.5000000000000001
0.6190476190476191,0.7647058823529411,0.5254237288135593,0.3275862068965518,0.5357142857142857
0.7619047619047619,0.588235294117647,0.5423728813559323,0.2931034482758621,0.4821428571428571
0.5238095238095237,0.7058823529411766,0.4067796610169492,0.2931034482758621,0.6071428571428572
0.8095238095238098,0.8431372549019607,0.30508474576271183,0.3275862068965518,0.625
0.5714285714285716,0.47058823529411775,0.38983050847457623,0.24137931034482762,0.5535714285714286
0.666666666666667,0.7058823529411766,0.5254237288135593,0.2586206896551725,0.2857142857142858
0.666666666666667,0.47058823529411775,0.47457627118644063,0.2931034482758621,0.4821428571428571
0.6190476190476191,0.7647058823529411,0.27118644067796605,0.5689655172413796,0.625
0.5714285714285716,0.7647058823529411,0.5084745762711864,0.2931034482758621,0.3571428571428571
1.0,0.6666666666666667,0.22033898305084743,0.3793103448275862,0.5714285714285714
0.9047619047619051,0.5490196078431371,0.576271186440678,0.3275862068965518,0.5892857142857144
0.7619047619047619,0.588235294117647,0.44067796610169485,0.24137931034482762,0.5000000000000001
0.6190476190476191,0.6274509803921569,0.5423728813559323,0.39655172413793116,0.5535714285714286
0.7142857142857144,0.7450980392156861,0.30508474576271183,0.4310344827586209,0.5535714285714286
0.4761904761904763,0.5686274509803921,0.44067796610169485,0.2068965517241379,0.767857142857143
0.7619047619047619,0.5490196078431371,0.3389830508474576,0.22413793103448287,0.4642857142857143
0.6190476190476191,0.6862745098039216,0.44067796610169485,0.06896551724137934,0.642857142857143
0.7142857142857144,0.5294117647058825,0.576271186440678,0.4310344827586209,0.375
0.5238095238095237,0.5686274509803921,0.38983050847457623,0.22413793103448287,0.5357142857142857
0.7142857142857144,0.607843137254902,0.576271186440678,0.3448275862068967,0.3035714285714286
0.5714285714285716,0.7058823529411766,0.4915254237288136,0.5517241379310346,0.4107142857142858
0.5714285714285716,0.588235294117647,0.27118644067796605,0.4655172413793104,0.4285714285714286
0.5714285714285716,0.6470588235294117,0.3728813559322034,0.5689655172413796,0.4464285714285714
0.7619047619047619,0.7058823529411766,0.27118644067796605,0.1724137931034483,0.4642857142857143
0.7619047619047619,0.7450980392156861,0.44067796610169485,0.4137931034482759,0.5892857142857144
0.7619047619047619,0.607843137254902,0.23728813559322037,0.3448275862068967,0.5357142857142857
0.6190476190476191,0.588235294117647,0.5254237288135593,0.3793103448275862,0.5892857142857144
0.666666666666667,0.4901960784313726,0.38983050847457623,0.2586206896551725,0.4821428571428571
0.9523809523809526,0.6274509803921569,0.30508474576271183,0.2068965517241379,0.5714285714285714
0.9047619047619051,0.784313725490196,0.5084745762711864,0.27586206896551735,0.5357142857142857
0.4285714285714288,0.8431372549019607,0.35593220338983045,0.39655172413793116,0.5178571428571429
0.4285714285714288,0.803921568627451,0.3728813559322034,0.0862068965517242,0.5000000000000001
0.666666666666667,0.6666666666666667,0.5593220338983049,0.3275862068965518,0.3392857142857143
0.8095238095238098,0.47058823529411775,0.44067796610169485,0.3275862068965518,0.4821428571428571
0.5714285714285716,0.5686274509803921,0.44067796610169485,0.3793103448275862,0.4642857142857143
0.5238095238095237,0.7058823529411766,0.44067796610169485,0.3448275862068967,0.5000000000000001
0.666666666666667,0.607843137254902,0.576271186440678,0.15517241379310343,0.6607142857142858
0.7619047619047619,0.803921568627451,0.35593220338983045,0.4310344827586209,0.642857142857143
0.7619047619047619,0.6470588235294117,0.3728813559322034,0.5517241379310346,0.4285714285714286
0.6190476190476191,0.784313725490196,0.30508474576271183,0.06896551724137934,0.5000000000000001
0.6190476190476191,0.6862745098039216,0.38983050847457623,0.4137931034482759,0.5000000000000001
0.666666666666667,0.7058823529411766,0.5254237288135593,0.36206896551724144,0.4285714285714286
0.9047619047619051,0.5686274509803921,0.576271186440678,0.2068965517241379,0.4107142857142858
0.6190476190476191,0.5686274509803921,0.5932203389830508,0.22413793103448287,0.5714285714285714
0.5238095238095237,0.4901960784313726,0.35593220338983045,0.3448275862068967,0.5000000000000001
0.7619047619047619,0.7647058823529411,0.44067796610169485,0.3793103448275862,0.642857142857143
0.5714285714285716,0.7647058823529411,0.576271186440678,0.3448275862068967,0.5357142857142857
