G0,G30,G60,G90,G120
0.5238095238095237,0.5490196078431371,0.7966101694915255,0.39655172413793116,0.6607142857142858
0.6190476190476191,0.9019607843137256,0.5593220338983049,0.7586206896551725,0.6785714285714286
0.666666666666667,0.7450980392156861,0.7288135593220337,0.48275862068965536,0.6785714285714286
0.5714285714285716,0.8627450980392155,0.6440677966101693,0.5172413793103451,0.5178571428571429
0.5714285714285716,0.784313725490196,0.6101694915254237,0.620689655172414,0.6964285714285714
0.6190476190476191,0.8431372549019607,0.9322033898305084,0.5689655172413796,0.625
0.8571428571428572,0.8431372549019607,0.7796610169491525,0.5689655172413796,0.625
0.6190476190476191,0.8823529411764708,0.7457627118644068,0.5517241379310346,0.75
0.666666666666667,0.6470588235294117,0.9152542372881356,0.3793103448275862,0.8214285714285714
0.6190476190476191,0.8627450980392155,0.8305084745762712,0.5172413793103451,0.767857142857143
0.7619047619047619,0.9803921568627452,0.7288135593220337,0.7413793103448277,0.642857142857143
0.4285714285714288,0.8823529411764708,0.5254237288135593,0.44827586206896564,0.5357142857142857
0.666666666666667,0.8823529411764708,0.7457627118644068,0.5000000000000001,0.6071428571428572
0.5714285714285716,0.8431372549019607,0.7288135593220337,0.5517241379310346,0.3214285714285714
0.6190476190476191,0.9803921568627452,0.8983050847457628,0.6034482758620691,0.5178571428571429
0.7619047619047619,0.7254901960784312,0.7796610169491525,0.4655172413793104,0.4821428571428571
0.666666666666667,0.8431372549019607,0.5932203389830508,0.4310344827586209,0.4464285714285714
0.7142857142857144,0.7647058823529411,0.9491525423728813,0.5862068965517243,0.5357142857142857
0.8095238095238098,0.7058823529411766,0.9152542372881356,0.5862068965517243,0.5714285714285714
0.7619047619047619,0.9411764705882351,0.9830508474576272,0.6034482758620691,0.7321428571428572
0.7619047619047619,0.9019607843137256,0.7118644067796611,0.39655172413793116,0.7321428571428572
0.666666666666667,0.7254901960784312,0.8644067796610169,0.48275862068965536,0.5714285714285714
0.7619047619047619,0.9607843137254899,0.8644067796610169,0.4655172413793104,0.6785714285714286
0.5714285714285716,0.8823529411764708,0.7118644067796611,0.620689655172414,0.767857142857143
0.5714285714285716,0.9215686274509804,0.8135593220338981,0.6724137931034485,0.6964285714285714
0.5714285714285716,0.7058823529411766,0.7118644067796611,0.6379310344827588,0.5178571428571429
0.3333333333333335,0.607843137254902,0.6610169491525424,0.5000000000000001,0.5892857142857144
0.5714285714285716,0.784313725490196,0.6440677966101693,0.6551724137931035,0.767857142857143
0.5714285714285716,0.8627450980392155,0.5423728813559323,0.6551724137931035,0.642857142857143
0.6190476190476191,0.7647058823529411,0.7288135593220337,0.5517241379310346,0.6964285714285714
0.23809523809523814,0.7058823529411766,0.6101694915254237,0.5517241379310346,0.5535714285714286
0.5238095238095237,0.7647058823529411,0.6949152542372881,0.2931034482758621,0.6607142857142858
0.8095238095238098,0.9607843137254899,0.6271186440677967,0.5172413793103451,0.642857142857143
0.666666666666667,0.7254901960784312,0.6949152542372881,0.6034482758620691,0.5714285714285714
0.6190476190476191,0.7647058823529411,0.7288135593220337,0.6551724137931035,0.5357142857142857
0.6190476190476191,0.9411764705882351,0.8983050847457628,0.5000000000000001,0.7857142857142858
0.666666666666667,0.8627450980392155,0.6271186440677967,0.5172413793103451,0.75
0.38095238095238093,0.607843137254902,0.8305084745762712,0.5000000000000001,0.5357142857142857
0.8095238095238098,0.9411764705882351,0.6440677966101693,0.3793103448275862,0.3571428571428571
0.5238095238095237,0.8627450980392155,0.7118644067796611,0.5517241379310346,0.8392857142857142
0.666666666666667,0.9411764705882351,0.6779661016949152,0.48275862068965536,0.8392857142857142
0.4285714285714288,0.8431372549019607,0.8813559322033897,0.4310344827586209,0.8571428571428572
0.5714285714285716,0.6666666666666667,0.7288135593220337,0.4310344827586209,0.5535714285714286
0.6190476190476191,0.9411764705882351,0.8813559322033897,0.620689655172414,0.642857142857143
0.666666666666667,0.9607843137254899,0.8983050847457628,0.6379310344827588,0.7321428571428572
0.6190476190476191,0.7647058823529411,0.7118644067796611,0.5517241379310346,0.7142857142857142
0.2857142857142856,0.8627450980392155,0.7118644067796611,0.5172413793103451,0.6071428571428572
0.7619047619047619,1.0,0.7627118644067796,0.48275862068965536,0.9107142857142858
0.38095238095238093,0.9411764705882351,0.5423728813559323,0.706896551724138,0.6785714285714286
0.5714285714285716,0.7450980392156861,0.576271186440678,0.4310344827586209,0.5714285714285714
0.5238095238095237,0.9803921568627452,0.6779661016949152,0.48275862068965536,0.7142857142857142
0.666666666666667,0.8823529411764708,0.7288135593220337,0.6034482758620691,0.5178571428571429
0.9047619047619051,0.9607843137254899,0.847457627118644,0.3793103448275862,0.625
0.7142857142857144,0.9215686274509804,0.8983050847457628,0.3793103448275862,0.4464285714285714
0.5238095238095237,0.9411764705882351,0.8983050847457628,0.2931034482758621,0.8035714285714286
0.4761904761904763,0.7254901960784312,0.7118644067796611,0.10344827586206895,0.8392857142857142
0.7142857142857144,0.9019607843137256,0.6440677966101693,0.48275862068965536,0.6071428571428572
0.8095238095238098,1.0,0.6949152542372881,0.4137931034482759,0.8928571428571428
