G0,G30,G60,G90,G120,Property
4.6,7.7,6.9,7.6000000000000005,7.1,Max Point
3.8,4.9,4.3,4.7,4.2,Min Point
4.233333333333333,6.283333333333334,5.973333333333334,5.9399999999999995,5.416666666666667,AVG Point
0.05555555555555559,0.4507222222222221,0.34528888888888903,0.36373333333333335,0.3833888888888888,Variance
0.23570226039551592,0.6713584900946901,0.587612873317875,0.6031030868212609,0.6191840508999636,Standar Deviation
