G0,G30,G60,G90,G120
0.5238095238095237,0.3529411764705881,0.6949152542372881,0.4655172413793104,0.5535714285714286
0.4285714285714288,0.47058823529411775,0.7288135593220337,0.4310344827586209,0.5892857142857144
0.5714285714285716,0.5490196078431371,0.7288135593220337,0.3793103448275862,0.5357142857142857
0.4285714285714288,0.5490196078431371,0.6271186440677967,0.4655172413793104,0.5892857142857144
0.5238095238095237,0.2941176470588236,0.4915254237288136,0.4137931034482759,0.4821428571428571
0.5238095238095237,0.4901960784313726,0.5932203389830508,0.3448275862068967,0.6071428571428572
0.6190476190476191,0.4509803921568627,0.6610169491525424,0.4310344827586209,0.5535714285714286
0.5238095238095237,0.6862745098039216,0.6440677966101693,0.10344827586206895,0.2321428571428571
0.3333333333333335,0.5098039215686276,0.6440677966101693,0.31034482758620696,0.625
0.4285714285714288,0.588235294117647,0.5932203389830508,0.4655172413793104,0.4642857142857143
0.4285714285714288,0.588235294117647,0.6101694915254237,0.48275862068965536,0.3928571428571428
0.38095238095238093,0.8235294117647058,0.6440677966101693,0.5000000000000001,0.3035714285714286
0.5238095238095237,0.5098039215686276,0.5593220338983049,0.4137931034482759,0.5357142857142857
0.2857142857142856,0.6666666666666667,0.6779661016949152,0.4310344827586209,0.4821428571428571
0.2857142857142856,0.4901960784313726,0.7288135593220337,0.5517241379310346,0.4107142857142858
0.3333333333333335,0.392156862745098,0.5593220338983049,0.27586206896551735,0.4285714285714286
0.4285714285714288,0.47058823529411775,0.5254237288135593,0.3448275862068967,0.625
0.3333333333333335,0.6666666666666667,0.576271186440678,0.2931034482758621,0.3392857142857143
0.5238095238095237,0.607843137254902,0.5593220338983049,0.3448275862068967,0.5000000000000001
0.5238095238095237,0.27450980392156876,0.5423728813559323,0.4137931034482759,0.4107142857142858
0.4285714285714288,0.5098039215686276,0.5593220338983049,0.3275862068965518,0.3035714285714286
0.5238095238095237,0.41176470588235303,0.6440677966101693,0.4137931034482759,0.6785714285714286
0.4285714285714288,0.6470588235294117,0.5593220338983049,0.2586206896551725,0.3928571428571428
0.666666666666667,0.4509803921568627,0.7457627118644068,0.5000000000000001,0.1071428571428572
0.4761904761904763,0.5686274509803921,0.5254237288135593,0.2931034482758621,0.5714285714285714
0.4761904761904763,0.41176470588235303,0.576271186440678,0.22413793103448287,0.5357142857142857
0.4285714285714288,0.607843137254902,0.6779661016949152,0.3275862068965518,0.7142857142857142
0.5238095238095237,0.5490196078431371,0.6779661016949152,0.4655172413793104,0.4642857142857143
0.3333333333333335,0.6470588235294117,0.847457627118644,0.2931034482758621,0.4642857142857143
0.5238095238095237,0.5098039215686276,0.5593220338983049,0.5344827586206898,0.5000000000000001
0.4761904761904763,0.392156862745098,0.44067796610169485,0.31034482758620696,0.5357142857142857
0.5714285714285716,0.3529411764705881,0.6949152542372881,0.44827586206896564,0.4107142857142858
