G0,G30,G60,G90,G120,Property
4.9,8.6,8.9,8.3,7.6,Max_Point
3.9,5.1,5.7,5.4,4.4,Min_Point
4.502272727272727,6.947727272727274,7.4136363636363605,7.061363636363635,6.211363636363635,AVG_Point
0.0647675619834711,0.6934039256198347,0.8498140495867766,0.525552685950413,0.6055526859504133,Variance
0.2544947189697089,0.8327087880044468,0.9218535944426189,0.7249501265262411,0.7781726581873802,Standar_Deviation
