G0,G30,G60,G90,G120,Property
4.7,7.0,7.3,6.4,7.1,Max Point
4.3,4.8999999999999995,4.3,4.1,4.4,Min Point
4.55,6.1375,6.16875,5.35,5.5218750000000005,AVG Point
0.01062499999999998,0.3335937500000001,0.49714843750000004,0.29874999999999996,0.4035839843749999,Variance
0.10307764064044142,0.5775757526073961,0.7050875388914486,0.5465802777268861,0.6352826019772617,Standar Deviation
