G0,G30,G60,G90,G120,Property
5.5,7.5,8.6,8.3,7.4,Max Point
4.6,5.0,4.9,4.4,4.3,Min Point
5.082222222222222,6.495555555555556,6.628888888888887,5.968888888888889,5.953333333333333,AVG Point
0.05346172839506174,0.3133135802469136,0.5860543209876542,0.48214320987654313,0.46382222222222225,Variance
0.2312179240350145,0.5597442096591206,0.7655418479662978,0.6943653288266509,0.6810449487531804,Standar Deviation
