G0,G30,G60,G90,G120,Property
5.4,8.9,8.4,6.5,7.2,Max Point
4.4,6.6,6.7,3.5000000000000004,5.5,Min Point
4.92,8.065714285714284,7.388571428571429,5.605714285714286,6.251428571428572,AVG Point
0.0718857142857144,0.3382530612244897,0.23415510204081655,0.42682448979591836,0.21849795918367343,Variance
0.2681151138703568,0.5815952726978527,0.4838957553449054,0.6533180617401592,0.4674376527235193,Standar Deviation
