G0,G30,G60,G90,G120,Property
5.0,8.000000000000002,7.4,6.1,5.0,Max Point
3.8,5.8,5.1,3.5000000000000004,2.7,Min Point
4.492857142857143,6.785714285714286,6.260714285714286,5.082142857142856,4.214285714285714,AVG Point
0.10566326530612247,0.25979591836734706,0.21381377551020406,0.3893239795918368,0.2526530612244898,Variance
0.32505886437093584,0.5097017935688937,0.4624000167714141,0.6239583155883386,0.5026460595931195,Standar Deviation
