G0,G30,G60,G90,G120,Property
5.6,8.7,6.5,6.2,5.8,Max Point
4.3,6.2,4.3,3.3000000000000003,3.9999999999999996,Min Point
4.970212765957447,7.270212765957445,5.570212765957447,4.8872340425531915,5.027659574468085,AVG Point
0.09570846536894519,0.3361339972838388,0.34124038026256215,0.40834766862833866,0.1632775011317338,Variance
0.3093678479883538,0.5797706419644227,0.5841578384842252,0.6390208671305959,0.4040761080931831,Standar Deviation
