G0,G30,G60,G90,G120
0.8571428571428572,0.8314606741573034,0.5617977528089887,0.40229885057471265,0.2727272727272727
0.8750000000000001,0.7078651685393258,0.5393258426966292,0.4367816091954023,0.5974025974025974
0.6607142857142858,0.8089887640449438,0.6404494382022472,0.4252873563218391,0.5194805194805194
0.8750000000000001,0.6741573033707865,0.49438202247191015,0.4367816091954023,0.5064935064935064
0.7857142857142858,0.6292134831460674,0.5280898876404494,0.4252873563218391,0.44155844155844154
0.8214285714285714,0.7640449438202247,0.5168539325842696,0.48275862068965525,0.6753246753246753
0.8392857142857144,0.7078651685393258,0.34831460674157305,0.4942528735632184,0.5454545454545454
0.8214285714285714,0.6404494382022472,0.37078651685393255,0.39080459770114945,0.3766233766233766
0.8392857142857144,0.6629213483146068,0.5280898876404494,0.40229885057471265,0.49350649350649345
0.9107142857142857,0.7415730337078651,0.5617977528089887,0.48275862068965525,0.6103896103896104
0.8750000000000001,0.6404494382022472,0.3595505617977528,0.47126436781609193,0.4805194805194805
0.9107142857142857,0.8314606741573034,0.5168539325842696,0.4482758620689655,0.6103896103896104
0.7678571428571429,0.7640449438202247,0.4831460674157303,0.4252873563218391,0.44155844155844154
0.9285714285714287,0.6741573033707865,0.4831460674157303,0.39080459770114945,0.5454545454545454
0.7857142857142858,0.5842696629213483,0.3595505617977528,0.33333333333333337,0.35064935064935066
0.7857142857142858,0.6516853932584269,0.5056179775280899,0.4137931034482759,0.5064935064935064
0.8392857142857144,0.7191011235955056,0.5842696629213483,0.5057471264367817,0.4155844155844156
0.7857142857142858,0.7415730337078651,0.5168539325842696,0.5057471264367817,0.6623376623376622
0.8571428571428572,0.797752808988764,0.5393258426966292,0.39080459770114945,0.6753246753246753
0.8571428571428572,0.7865168539325842,0.5280898876404494,0.4482758620689655,0.6103896103896104
0.8214285714285714,0.8651685393258427,0.5168539325842696,0.5862068965517242,0.3636363636363636
0.9285714285714287,0.6292134831460674,0.6067415730337079,0.4367816091954023,0.5584415584415584
0.8571428571428572,0.7640449438202247,0.5730337078651685,0.33333333333333337,0.7012987012987013
0.625,0.6516853932584269,0.5056179775280899,0.39080459770114945,0.42857142857142855
0.8392857142857144,0.7078651685393258,0.5056179775280899,0.4597701149425288,0.44155844155844154
0.9285714285714287,0.8651685393258427,0.4831460674157303,0.4252873563218391,0.5324675324675324
0.8750000000000001,0.7528089887640449,0.4157303370786517,0.40229885057471265,0.5454545454545454
0.8750000000000001,0.6966292134831461,0.5617977528089887,0.4942528735632184,0.49350649350649345
0.8392857142857144,0.8089887640449438,0.47191011235955055,0.47126436781609193,0.5974025974025974
0.8392857142857144,0.7640449438202247,0.6067415730337079,0.5057471264367817,0.5194805194805194
0.7678571428571429,0.7528089887640449,0.5393258426966292,0.5977011494252874,0.4155844155844156
0.7857142857142858,0.7528089887640449,0.5168539325842696,0.47126436781609193,0.4675324675324675
0.8571428571428572,0.8764044943820224,0.5393258426966292,0.37931034482758624,0.6363636363636364
0.8392857142857144,0.5842696629213483,0.5168539325842696,0.36781609195402304,0.4155844155844156
0.8035714285714286,0.797752808988764,0.5393258426966292,0.48275862068965525,0.5194805194805194
0.9821428571428572,0.7415730337078651,0.3932584269662921,0.4597701149425288,0.5324675324675324
0.7678571428571429,0.6629213483146068,0.6404494382022472,0.48275862068965525,0.4675324675324675
0.8392857142857144,0.6292134831460674,0.5955056179775281,0.4367816091954023,0.4155844155844156
0.8214285714285714,0.7415730337078651,0.4044943820224719,0.47126436781609193,0.5714285714285715
0.7857142857142858,0.7078651685393258,0.5842696629213483,0.48275862068965525,0.6103896103896104
