G0,G30,G60,G90,G120
0.8571428571428572,0.7528089887640449,0.6966292134831461,0.632183908045977,0.5584415584415584
0.8571428571428572,0.7078651685393258,0.7191011235955056,0.4942528735632184,0.5714285714285715
0.8750000000000001,0.8314606741573034,0.6853932584269662,0.5057471264367817,0.4805194805194805
0.8392857142857144,0.8651685393258427,0.6741573033707865,0.5287356321839081,0.5324675324675324
0.8214285714285714,0.6966292134831461,0.5730337078651685,0.5632183908045978,0.5844155844155844
0.8214285714285714,0.8202247191011235,0.7640449438202247,0.40229885057471265,0.44155844155844154
0.7857142857142858,0.7640449438202247,0.7303370786516854,0.6436781609195402,0.6103896103896104
0.7857142857142858,0.7640449438202247,0.7415730337078651,0.6551724137931035,0.5584415584415584
0.7678571428571429,0.898876404494382,0.7640449438202247,0.6666666666666667,0.49350649350649345
0.8928571428571429,0.7303370786516854,0.7191011235955056,0.6206896551724139,0.5454545454545454
0.8928571428571429,0.7752808988764045,0.7191011235955056,0.5632183908045978,0.49350649350649345
0.7500000000000001,0.6516853932584269,0.7078651685393258,0.5172413793103449,0.5844155844155844
0.8392857142857144,0.8314606741573034,0.6629213483146068,0.7011494252873564,0.5714285714285715
0.7500000000000001,0.8089887640449438,0.7191011235955056,0.5287356321839081,0.5194805194805194
0.8392857142857144,0.7528089887640449,0.6629213483146068,0.6551724137931035,0.6363636363636364
0.6785714285714286,0.6966292134831461,0.6853932584269662,0.6206896551724139,0.5454545454545454
0.8214285714285714,0.7752808988764045,0.7078651685393258,0.5632183908045978,0.6363636363636364
0.7857142857142858,0.7191011235955056,0.7078651685393258,0.5517241379310345,0.49350649350649345
0.7857142857142858,0.797752808988764,0.7078651685393258,0.5057471264367817,0.5584415584415584
0.8750000000000001,0.6853932584269662,0.8314606741573034,0.6666666666666667,0.35064935064935066
0.8750000000000001,0.8089887640449438,0.7078651685393258,0.5517241379310345,0.5194805194805194
0.7321428571428571,0.7752808988764045,0.7303370786516854,0.67816091954023,0.6233766233766234
0.8214285714285714,0.7415730337078651,0.7865168539325842,0.6436781609195402,0.6103896103896104
0.7321428571428571,0.7415730337078651,0.6292134831460674,0.4942528735632184,0.6103896103896104
0.7321428571428571,0.797752808988764,0.6067415730337079,0.6436781609195402,0.5584415584415584
0.7857142857142858,0.6966292134831461,0.6966292134831461,0.5287356321839081,0.4805194805194805
0.7678571428571429,0.6966292134831461,0.6404494382022472,0.5862068965517242,0.5064935064935064
0.6964285714285715,0.7640449438202247,0.7191011235955056,0.6436781609195402,0.6493506493506493
