G0,G30,G60,G90,G120,Property
5.4,7.4,8.6,7.6,6.2,Max Point
3.8,5.300000000000001,5.900000000000001,5.1000000000000005,4.3,Min Point
4.713157894736843,6.397368421052631,6.934210526315789,6.1499999999999995,5.402631578947368,AVG Point
0.13798476454293643,0.25078254847645415,0.3601454293628807,0.36776315789473685,0.2270983379501385,Variance
0.37146300561823975,0.5007819370509026,0.600121178898796,0.6064347927805073,0.47654835845917937,Standar Deviation
